t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
73.12,APPROACH,FLY_TO_FIX,81,84,3,1345.16,1.62,7.67,6.65,73.32,-0.059,0.3717,0,20,73.42,0.775,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73.16,FLYING
73.86,APPROACH,FLY_TO_FIX,81.03,84,2.97,1346.36,1.62,7.66,6.64,73.32,-0.06,0.3709,0,20,73.42,0.769,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73.9,FLYING
74.6,APPROACH,FLY_TO_FIX,81.06,84,2.94,1347.55,1.61,7.65,6.63,73.32,-0.059,0.3701,0,20,73.42,0.763,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,74.64,FLYING
75.32,APPROACH,FLY_TO_FIX,81.09,84,2.91,1348.71,1.61,7.64,6.62,73.32,-0.058,0.3694,0,20,73.42,0.757,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,75.36,FLYING
76.04,APPROACH,FLY_TO_FIX,81.11,84,2.89,1349.86,1.61,7.63,6.61,73.32,-0.057,0.3688,0,20,73.42,0.751,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,76.08,FLYING
76.76,APPROACH,FLY_TO_FIX,81.14,84,2.86,1351.01,1.6,7.62,6.61,73.33,-0.056,0.3682,0,20,73.43,0.746,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,76.8,FLYING
77.48,APPROACH,FLY_TO_FIX,81.16,84,2.84,1352.16,1.59,7.61,6.6,73.33,-0.056,0.3678,0,20,73.43,0.74,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,77.52,FLYING
78.2,APPROACH,FLY_TO_FIX,81.18,84,2.82,1353.31,1.59,7.6,6.6,73.33,-0.056,0.3674,0,20,73.43,0.734,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,78.24,FLYING
78.92,APPROACH,FLY_TO_FIX,81.2,84,2.8,1354.44,1.58,7.59,6.59,73.33,-0.056,0.3671,0,20,73.43,0.729,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,78.96,FLYING
79.64,APPROACH,FLY_TO_FIX,81.22,84,2.78,1355.58,1.58,7.58,6.59,73.33,-0.056,0.3669,0,20,73.43,0.723,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,79.68,FLYING
80.36,APPROACH,FLY_TO_FIX,81.24,84,2.76,1356.71,1.57,7.57,6.58,73.34,-0.056,0.3668,0,20,73.43,0.717,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,80.4,FLYING
81.08,APPROACH,FLY_TO_FIX,81.25,84,2.75,1357.84,1.56,7.56,6.58,73.34,-0.056,0.3666,0,20,73.43,0.712,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,81.12,FLYING
81.8,APPROACH,FLY_TO_FIX,81.27,84,2.73,1358.96,1.56,7.55,6.57,73.34,-0.055,0.3665,0,20,73.43,0.706,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,81.84,FLYING
82.52,APPROACH,FLY_TO_FIX,81.28,84,2.72,1360.07,1.55,7.54,6.57,73.34,-0.054,0.3664,0,20,73.43,0.7,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,82.56,FLYING
83.24,APPROACH,FLY_TO_FIX,81.3,84,2.7,1361.18,1.54,7.53,6.56,73.34,-0.053,0.3662,0,20,73.43,0.695,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,83.28,FLYING
83.96,APPROACH,FLY_TO_FIX,81.31,84,2.69,1362.29,1.53,7.53,6.56,73.35,-0.054,0.366,0,20,73.44,0.689,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,84,FLYING
84.7,APPROACH,FLY_TO_FIX,81.32,84,2.68,1363.42,1.53,7.52,6.56,73.35,-0.053,0.3658,0,20,73.44,0.684,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,84.74,FLYING
85.44,APPROACH,FLY_TO_FIX,81.34,84,2.66,1364.54,1.52,7.51,6.56,73.35,-0.053,0.3655,0,20,73.44,0.678,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,85.48,FLYING
86.16,APPROACH,FLY_TO_FIX,81.35,84,2.65,1365.63,1.51,7.5,6.55,73.35,-0.054,0.3653,0,20,73.44,0.673,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,86.2,FLYING
86.88,APPROACH,FLY_TO_FIX,81.36,84,2.64,1366.71,1.5,7.49,6.55,73.35,-0.053,0.3651,0,20,73.44,0.667,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,86.92,FLYING
87.6,APPROACH,FLY_TO_FIX,81.37,84,2.63,1367.79,1.5,7.49,6.55,73.35,-0.053,0.3649,0,20,73.44,0.662,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,87.64,FLYING
88.32,APPROACH,FLY_TO_FIX,81.38,84,2.62,1368.86,1.49,7.48,6.54,73.36,-0.052,0.3647,0,20,73.44,0.656,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,88.36,FLYING
89.04,APPROACH,FLY_TO_FIX,81.39,84,2.61,1369.93,1.48,7.47,6.54,73.36,-0.053,0.3645,0,20,73.44,0.651,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,89.08,FLYING
89.76,APPROACH,FLY_TO_FIX,81.4,84,2.6,1370.99,1.47,7.46,6.54,73.36,-0.052,0.3643,0,20,73.44,0.646,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,89.8,FLYING
90.48,APPROACH,FLY_TO_FIX,81.41,84,2.59,1372.05,1.47,7.46,6.54,73.36,-0.052,0.3641,0,20,73.45,0.641,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90.52,FLYING
91.2,APPROACH,FLY_TO_FIX,81.42,84,2.58,1373.1,1.46,7.45,6.53,73.36,-0.05,0.3639,0,20,73.45,0.635,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,91.24,FLYING
91.92,APPROACH,FLY_TO_FIX,81.42,84,2.58,1374.14,1.45,7.44,6.53,73.36,-0.049,0.3638,0,20,73.45,0.63,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,91.96,FLYING
92.64,APPROACH,FLY_TO_FIX,81.43,84,2.57,1375.18,1.44,7.43,6.53,73.37,-0.05,0.3636,0,20,73.45,0.625,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,92.68,FLYING
93.36,APPROACH,FLY_TO_FIX,81.44,84,2.56,1376.21,1.43,7.43,6.53,73.37,-0.049,0.3634,0,20,73.45,0.62,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,93.4,FLYING
94.08,APPROACH,FLY_TO_FIX,81.45,84,2.55,1377.24,1.43,7.42,6.53,73.37,-0.05,0.3633,0,20,73.45,0.615,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,94.12,FLYING
94.8,APPROACH,FLY_TO_FIX,81.45,84,2.55,1378.26,1.42,7.41,6.52,73.37,-0.05,0.3631,0,20,73.45,0.609,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,94.84,FLYING
95.54,APPROACH,FLY_TO_FIX,81.46,84,2.54,1379.3,1.41,7.41,6.52,73.37,-0.05,0.3629,0,20,73.45,0.604,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,95.58,FLYING
96.28,APPROACH,FLY_TO_FIX,81.47,84,2.53,1380.34,1.4,7.4,6.52,73.37,-0.05,0.3628,0,20,73.46,0.599,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,96.32,FLYING
97,APPROACH,FLY_TO_FIX,81.47,84,2.53,1381.34,1.39,7.39,6.52,73.37,-0.048,0.3626,0,20,73.46,0.594,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,97.04,FLYING
97.72,APPROACH,FLY_TO_FIX,81.48,84,2.52,1382.34,1.38,7.39,6.52,73.38,-0.047,0.3625,0,20,73.46,0.589,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,97.76,FLYING
98.44,APPROACH,FLY_TO_FIX,81.48,84,2.52,1383.33,1.38,7.38,6.51,73.38,-0.047,0.3624,0,20,73.46,0.584,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,98.48,FLYING
99.16,APPROACH,FLY_TO_FIX,81.49,84,2.51,1384.32,1.37,7.37,6.51,73.38,-0.047,0.3623,0,20,73.46,0.579,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,99.2,FLYING
99.88,APPROACH,FLY_TO_FIX,81.49,84,2.51,1385.3,1.36,7.36,6.51,73.38,-0.047,0.3621,0,20,73.46,0.574,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,99.92,FLYING
100.6,APPROACH,FLY_TO_FIX,81.5,84,2.5,1386.27,1.35,7.36,6.51,73.38,-0.047,0.362,0,20,73.46,0.569,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.64,FLYING
101.32,APPROACH,FLY_TO_FIX,81.51,84,2.49,1387.24,1.34,7.35,6.51,73.38,-0.047,0.3619,0,20,73.47,0.564,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,101.36,FLYING
102.04,APPROACH,FLY_TO_FIX,81.51,84,2.49,1388.21,1.34,7.35,6.51,73.38,-0.046,0.3617,0,20,73.47,0.56,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,102.08,FLYING
102.76,APPROACH,FLY_TO_FIX,81.51,84,2.49,1389.16,1.33,7.34,6.51,73.38,-0.045,0.3616,0,20,73.47,0.555,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,102.8,FLYING
103.48,APPROACH,FLY_TO_FIX,81.52,84,2.48,1390.12,1.32,7.34,6.51,73.39,-0.045,0.3615,0,20,73.47,0.55,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,103.52,FLYING
104.2,APPROACH,FLY_TO_FIX,81.52,84,2.48,1391.06,1.31,7.33,6.51,73.39,-0.046,0.3613,0,20,73.47,0.545,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,104.24,FLYING
104.92,APPROACH,FLY_TO_FIX,81.53,84,2.47,1392,1.3,7.32,6.5,73.39,-0.047,0.3612,0,20,73.47,0.541,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,104.96,FLYING
105.64,APPROACH,FLY_TO_FIX,81.53,84,2.47,1392.94,1.3,7.31,6.5,73.39,-0.046,0.3611,0,20,73.48,0.536,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,105.68,FLYING
106.38,APPROACH,FLY_TO_FIX,81.54,84,2.46,1393.89,1.29,7.31,6.5,73.39,-0.048,0.3609,0,20,73.48,0.531,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,106.42,FLYING
107.12,APPROACH,FLY_TO_FIX,81.54,84,2.46,1394.84,1.28,7.3,6.5,73.39,-0.048,0.3608,0,20,73.48,0.526,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,107.16,FLYING
107.84,APPROACH,FLY_TO_FIX,81.54,84,2.46,1395.76,1.27,7.3,6.5,73.39,-0.048,0.3606,0,20,73.48,0.522,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,107.88,FLYING
108.46,APPROACH,ILS_TRACK,81.55,84,2.45,1396.55,1.27,7.29,6.5,73.4,-0.047,0.3606,0,20,73.48,0.522,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,108.5,FLYING
109.32,APPROACH,ILS_TRACK,81.55,83.6,2.05,1397.65,1.27,7.28,6.49,73.4,-0.042,0.34,0,20,64,0,169.21,-447.1,32.64,-91.376,849.495,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,109.36,FLYING
110.18,APPROACH,ILS_TRACK,81.52,83.2,1.68,1398.69,1.18,7.19,6.47,72.93,3.736,0.3253,0,20,93.56,0,148.24,-442.1,32.564,4.555,124.633,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,110.22,FLYING
111.04,APPROACH,ILS_TRACK,81.56,82.8,1.24,1399.44,0.76,6.45,6,72.24,5.124,0.299,0,20,94.54,0,127,-437.35,32.489,5.544,123.594,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,111.08,FLYING
111.84,APPROACH,ILS_TRACK,81.63,82.4,0.77,1399.97,0.43,6.96,6.67,72.65,-1.173,0.2687,0,20,94.91,0,106.64,-433.12,32.419,5.911,123.18,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,111.88,FLYING
112.64,APPROACH,ILS_TRACK,81.6,82,0.4,1400.46,0.54,7.75,7.48,74.12,-9.945,0.2546,0,20,95.77,0,86.21,-428.97,32.349,6.769,122.041,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,112.68,FLYING
113.44,APPROACH,ILS_TRACK,81.44,81.6,0.16,1401.08,0.8,8.12,7.99,76.63,-19.234,0.2598,0,20,96.14,0,66.6,-424.69,32.279,7.14,120.561,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,113.48,FLYING
114.24,APPROACH,ILS_TRACK,81.25,81.2,-0.05,1401.72,0.8,7.92,8.05,79.27,-22.85,0.2656,0,19.973,95.91,0,48.87,-420.35,32.208,6.908,119.166,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,114.28,FLYING
115.04,APPROACH,ILS_TRACK,81.04,80.8,-0.24,1402.27,0.66,7.68,7.88,81.19,-22.573,0.2695,0,19.85,95.26,0,33.66,-416.06,32.137,6.261,117.958,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,115.08,FLYING
115.86,APPROACH,ILS_TRACK,80.83,80.4,-0.43,1402.67,0.44,7.62,7.8,82.67,-19.354,0.2702,0,19.633,94.67,0,20.66,-411.8,32.064,5.672,116.72,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,115.9,FLYING
116.68,APPROACH,ILS_TRACK,80.65,80,-0.65,1402.94,0.29,7.55,7.72,83.96,-17.338,0.2615,0,19.305,93.93,0,9.99,-407.68,31.991,4.935,115.701,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,116.72,FLYING
117.5,APPROACH,ILS_TRACK,80.47,80,-0.47,1403.09,0.15,7.54,7.69,85.01,-14.125,0.2741,0,19.07,93.27,0,1.35,-403.66,31.918,4.269,114.677,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,117.54,FLYING
118.32,APPROACH,ILS_TRACK,80.31,80,-0.31,1403.16,0.06,7.5,7.66,85.99,-12.887,0.2823,0,18.914,92.69,0,-5.58,-399.73,31.844,3.686,113.635,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,118.36,FLYING
119.14,APPROACH,ILS_TRACK,80.14,80,-0.14,1403.17,-0.01,7.53,7.66,86.7,-10.248,0.2923,0,18.842,92.16,0,-11.01,-395.87,31.771,3.157,112.587,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119.18,FLYING
119.96,APPROACH,ILS_TRACK,80,80,0,1403.13,-0.05,7.53,7.66,87.4,-9.134,0.2982,0,18.839,91.71,0,-15.21,-392.06,31.698,2.705,111.52,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120,FLYING
120.78,APPROACH,ILS_TRACK,79.88,80,0.12,1403.07,-0.09,7.54,7.67,88,-7.879,0.3035,0,18.899,91.3,0,-18.34,-388.29,31.624,2.298,110.446,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120.82,FLYING
121.6,APPROACH,ILS_TRACK,79.76,80,0.24,1402.98,-0.12,7.57,7.69,88.48,-6.597,0.3086,0,19.019,90.92,0,-20.54,-384.54,31.551,1.923,109.368,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,121.64,FLYING
122.42,APPROACH,ILS_TRACK,79.65,80,0.35,1402.87,-0.13,7.6,7.72,88.86,-5.39,0.3136,0,19.194,90.59,0,-21.97,-380.81,31.478,1.593,108.28,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,122.46,FLYING
123.24,APPROACH,ILS_TRACK,79.54,80,0.46,1402.76,-0.13,7.63,7.74,89.15,-4.283,0.3189,0,19.421,90.3,0,-22.75,-377.1,31.405,1.301,107.182,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,123.28,FLYING
124.06,APPROACH,ILS_TRACK,79.44,80,0.56,1402.66,-0.13,7.67,7.76,89.35,-3.303,0.3244,0,19.697,90.06,0,-23.02,-373.38,31.332,1.059,106.071,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,124.1,FLYING
124.88,APPROACH,ILS_TRACK,79.35,80,0.65,1402.56,-0.12,7.71,7.79,89.5,-2.462,0.3298,0,20,89.86,0,-22.9,-369.66,31.26,0.856,104.949,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,124.92,FLYING
125.7,APPROACH,ILS_TRACK,79.27,80,0.73,1402.48,-0.1,7.73,7.8,89.6,-1.75,0.3312,0,20,89.69,0,-22.49,-365.94,31.187,0.692,103.821,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,125.74,FLYING
126.52,APPROACH,ILS_TRACK,79.19,80,0.81,1402.41,-0.08,7.76,7.81,89.64,-1.127,0.3319,0,20,89.56,0,-21.86,-362.21,31.114,0.559,102.689,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,126.56,FLYING
127.34,APPROACH,ILS_TRACK,79.12,80,0.88,1402.34,-0.08,7.79,7.84,89.66,-0.693,0.3322,0,20,89.46,0,-21.09,-358.47,31.042,0.461,101.557,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,127.38,FLYING
128.16,APPROACH,ILS_TRACK,79.05,80,0.95,1402.29,-0.06,7.81,7.85,89.67,-0.405,0.3322,0,20,89.38,0,-20.24,-354.72,30.969,0.383,100.418,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,128.2,FLYING
128.98,APPROACH,ILS_TRACK,79,80,1,1402.25,-0.05,7.84,7.87,89.67,-0.193,0.3319,0,20,89.32,0,-19.34,-350.96,30.897,0.324,99.278,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,129.02,FLYING
129.8,APPROACH,ILS_TRACK,78.94,80,1.06,1402.22,-0.03,7.86,7.88,89.65,-0.031,0.3314,0,20,89.28,0,-18.42,-347.2,30.824,0.276,98.133,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,129.84,FLYING
130.62,APPROACH,ILS_TRACK,78.9,80,1.1,1402.21,-0.02,7.88,7.89,89.63,0.094,0.3308,0,20,89.24,0,-17.49,-343.42,30.752,0.235,96.985,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,130.66,FLYING
131.44,APPROACH,ILS_TRACK,78.86,80,1.14,1402.2,0,7.9,7.9,89.61,0.188,0.33,0,20,89.21,0,-16.58,-339.63,30.679,0.206,95.835,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,131.48,FLYING
132.26,APPROACH,ILS_TRACK,78.82,80,1.18,1402.21,0.01,7.92,7.91,89.57,0.252,0.329,0,20,89.18,0,-15.69,-335.84,30.607,0.183,94.682,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,132.3,FLYING
133.08,APPROACH,ILS_TRACK,78.79,80,1.21,1402.22,0.02,7.93,7.91,89.54,0.286,0.3279,0,20,89.16,0,-14.83,-332.04,30.535,0.163,93.529,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,133.12,FLYING
133.9,APPROACH,ILS_TRACK,78.76,80,1.24,1402.25,0.03,7.94,7.92,89.51,0.303,0.3267,0,20,89.15,0,-14,-328.23,30.463,0.148,92.372,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,133.94,FLYING
134.72,APPROACH,ILS_TRACK,78.73,80,1.27,1402.28,0.04,7.96,7.93,89.48,0.305,0.3255,0,20,89.14,0,-13.22,-324.41,30.39,0.137,91.216,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,134.76,FLYING
135.54,APPROACH,ILS_TRACK,78.71,80,1.29,1402.32,0.05,7.97,7.93,89.45,0.295,0.3242,0,20,89.12,0,-12.46,-320.59,30.318,0.121,90.056,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,135.58,FLYING
136.36,APPROACH,ILS_TRACK,78.69,80,1.31,1402.37,0.06,7.98,7.93,89.43,0.281,0.323,0,20,89.12,0,-11.76,-316.76,30.246,0.116,88.896,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,136.4,FLYING
137.18,APPROACH,ILS_TRACK,78.68,80,1.32,1402.43,0.07,7.98,7.94,89.4,0.259,0.3219,0,20,89.11,0,-11.09,-312.92,30.174,0.108,87.733,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,137.22,FLYING
138,APPROACH,ILS_TRACK,78.66,80,1.34,1402.49,0.08,7.99,7.94,89.38,0.238,0.3208,0,20,89.1,0,-10.44,-309.07,30.102,0.096,86.569,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,138.04,FLYING
138.82,APPROACH,ILS_TRACK,78.65,80,1.35,1402.56,0.09,8,7.94,89.36,0.219,0.3199,0,20,89.09,0,-9.84,-305.22,30.029,0.09,85.405,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,138.86,FLYING
139.64,APPROACH,ILS_TRACK,78.64,80,1.36,1402.64,0.1,8.01,7.94,89.34,0.201,0.319,0,20,89.08,0,-9.26,-301.36,29.957,0.081,84.234,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,139.68,FLYING
140.5,APPROACH,ILS_TRACK,78.6,80,1.4,1402.72,0.13,7.89,7.81,89.32,0.186,0.3219,0,20,89.06,0,-8.68,-297.32,29.882,0.059,82.727,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,140.54,FLYING
141.3,APPROACH,ILS_TRACK,78.53,80,1.47,1402.82,0.15,7.81,7.71,89.3,0.179,0.3299,0,20,89.07,0,-8.17,-293.54,29.811,0.071,82.018,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,141.34,FLYING
142.1,APPROACH,ILS_TRACK,78.43,80,1.57,1402.93,0.17,7.73,7.62,89.29,0.161,0.3428,0,20,89.06,0,-7.68,-289.75,29.741,0.063,80.858,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,142.14,FLYING
142.9,APPROACH,ILS_TRACK,78.28,80,1.72,1403.06,0.19,7.66,7.54,89.27,0.149,0.3602,0,20,89.05,0,-7.21,-285.95,29.671,0.055,79.697,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,142.94,FLYING
143.7,APPROACH,ILS_TRACK,78.11,80,1.89,1403.21,0.18,7.69,7.57,89.26,0.139,0.378,0,20,89.05,0,-6.77,-282.13,29.601,0.047,78.53,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,143.74,FLYING
144.5,APPROACH,ILS_TRACK,77.96,80,2.04,1403.37,0.18,7.73,7.61,89.25,0.131,0.3924,0,20,89.04,0,-6.34,-278.31,29.531,0.041,77.389,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,144.54,FLYING
145.32,APPROACH,ILS_TRACK,77.81,80,2.19,1403.52,0.18,7.77,7.65,89.23,0.124,0.4042,0,20,89.03,0,-5.92,-274.41,29.46,0.028,76.079,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,145.36,FLYING
146.14,APPROACH,ILS_TRACK,77.68,80,2.32,1403.68,0.18,7.81,7.69,89.22,0.121,0.4127,0,20,89.02,0,-5.52,-270.51,29.388,0.021,74.922,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,146.18,FLYING
146.96,APPROACH,ILS_TRACK,77.57,80,2.43,1403.84,0.18,7.84,7.72,89.21,0.114,0.4184,0,20,89.01,0,-5.14,-266.62,29.317,0.013,73.764,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,147,FLYING
147.78,APPROACH,ILS_TRACK,77.47,80,2.53,1403.99,0.19,7.87,7.74,89.19,0.109,0.4213,0,20,89.01,0,-4.77,-262.74,29.246,0.009,72.605,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,147.82,FLYING
148.6,APPROACH,ILS_TRACK,77.4,80,2.6,1404.15,0.19,7.89,7.76,89.18,0.105,0.4219,0,20,89,0,-4.43,-258.86,29.175,0.003,71.446,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,148.64,FLYING
